dateTime,pc0_1,pc0_3,pc0_5,pc1_0,pc2_5,pc5_0,pc10_0,pm0_1,pm0_3,pm0_5,pm1_0,pm2_5,pm5_0,pm10_0,temperature,humidity,pressure,vocAqi,bvocEq,gasEst,co2Eq,hour,minute,second,latitudeCoordinate,longitudeCoordinate,gpsQuality,numberOfSatellites,horizontalDilution,altitude,undulation
2024-08-22 08:15:00-05:00,424379.8947368421,143241.63157894736,57886.78947368421,3715.2105263157896,313.4736842105263,28.31578947368421,0.05263157894736842,0.3883527140868337,3.9275392356671786,10.548839970638877,13.949061694898104,15.083345212434468,15.975431241487202,16.058656140377646,27.30666732788086,49.166666666666664,990.7333374023438,180.9766642252604,2.1500000953674316,0.0,1214.586669921875,13.0,10.0,31.0,32.98859474270345,-96.74908264944493,2.0,10.0,1.149999976158142,228.16666666666666,-25.299999237060547
2024-08-22 08:20:00-05:00,408725.0,143977.05263157896,62533.94736842105,4301.8421052631575,348.89473684210526,38.1578947368421,0.21052631578947367,0.3740269024121134,3.9313847265745463,11.084234839991518,15.02136923137464,16.284202826650517,17.479234143307334,17.628692125019274,27.446666081746418,48.76333363850912,990.6233317057291,178.75333658854166,2.0933333237965903,0.0,1197.7566731770833,13.0,14.333333333333334,23.666666666666668,32.98859474270345,-96.74908264944493,2.0,10.0,1.1266666650772095,227.6000010172526,-25.299999237060547
2024-08-22 08:25:00-05:00,420532.25,146366.35,63440.0,4285.05,331.55,26.95,0.05,0.38483169674873346,4.001223886013031,11.257714462280273,15.179503345489502,16.379194831848146,17.227111339569092,17.349835062026976,27.643333435058594,48.576666514078774,990.6533406575521,170.61333211263022,1.9300000270207722,0.0,1144.489990234375,13.0,23.0,6.5,32.98859474270345,-96.74908264944493,2.0,10.0,1.0800000429153442,226.70000076293945,-25.299999237060547
2024-08-22 08:30:00-05:00,421644.76470588235,142515.17647058822,60324.882352941175,4037.5882352941176,333.70588235294116,22.647058823529413,0.0,0.38584988783387575,3.907085096134859,10.807257035199333,14.502610823687386,15.710434184354895,16.428074780632468,16.487143684835996,27.56000010172526,48.91000111897787,990.6166585286459,171.9199981689453,1.9466667175292969,0.0,1149.5133463541667,13.0,23.0,9.5,32.98859474270345,-96.74908264944493,2.0,10.0,1.0800000429153442,226.9499969482422,-25.299999237060547
2024-08-22 08:35:00-05:00,452200.9,161110.25,69771.1,4603.75,369.05,39.65,0.45,0.41381188333034513,4.394490146636963,12.375146389007568,16.588488149642945,17.92376642227173,19.164352416992188,19.394622993469238,27.15333302815755,49.880001068115234,990.6000162760416,178.32666524251303,2.056666612625122,0.0,1185.2733154296875,13.0,30.0,20.5,32.98859474270345,-96.74908264944493,2.0,9.5,1.1650000214576721,226.9000015258789,-25.299999237060547
2024-08-22 08:40:00-05:00,481990.22222222225,165580.88888888888,68700.27777777778,4545.222222222223,366.8333333333333,30.11111111111111,0.0,0.44107239941755927,4.532207621468438,12.390378528171116,16.550136619144016,17.877661652035183,18.824767854478623,18.903359519110786,27.163333257039387,50.13999938964844,990.5799967447916,182.53333028157553,2.126666704813639,0.0,1207.6600341796875,13.0,37.0,32.0,32.98859474270345,-96.74908264944493,2.0,9.0,1.25,226.53333536783853,-25.299999237060547
2024-08-22 08:45:00-05:00,491069.29411764705,168620.64705882352,71233.11764705883,4794.941176470588,378.3529411764706,35.94117647058823,0.0,0.44938062744982105,4.615624624140122,12.763522709117217,17.151937933529126,18.521331674912396,19.646634831148035,19.74840332480038,27.823333740234375,48.8033332824707,990.586669921875,177.65333557128906,2.0233333110809326,0.0,1174.5833333333333,13.0,37.0,35.0,32.98859474270345,-96.74908264944493,2.0,9.0,1.25,226.16666666666666,-25.299999237060547
2024-08-22 08:50:00-05:00,529847.0555555555,182322.88888888888,80490.72222222222,5626.166666666667,409.3333333333333,27.72222222222222,0.05555555555555555,0.4848663392994139,4.989659176932441,14.196464432610405,19.345491303337944,20.826815923055012,21.7006713019477,21.77490297953288,27.75,49.04666519165039,990.6133219401041,174.09333292643228,1.9466666777928674,0.0,1149.6033121744792,13.0,50.0,47.0,32.98859474270345,-96.74908264944493,2.0,9.0,1.149999976158142,220.43333435058594,-25.299999237060547
2024-08-22 08:55:00-05:00,467964.45,160398.55,68436.6,4752.7,372.4,29.25,0.0,0.42823716849088667,4.391331171989441,12.219366693496704,16.569088220596313,17.91703224182129,18.83803262710571,18.94064083099365,27.142499923706055,50.6200008392334,990.7100067138672,181.10250091552734,2.0650000274181366,0.0,1188.0075073242188,13.0,50.0,50.0,32.98859474270345,-96.74908264944493,2.0,9.0,1.149999976158142,220.0666707356771,-25.299999237060547
2024-08-22 09:00:00-05:00,514366.2105263158,186694.94736842104,85933.21052631579,6057.9473684210525,464.4736842105263,46.73684210526316,0.05263157894736842,0.47069974322068064,5.08351835451628,14.91283883546528,20.456954956054688,22.137256823087995,23.598889702244808,23.72254743074116,26.84000015258789,51.68999989827474,990.7800089518229,195.0133310953776,2.3300000031789145,0.0,1267.9533284505208,13.0,50.0,52.5,32.98859474270345,-96.74908264944493,2.0,9.0,1.149999976158142,220.0,-25.299999237060547
2024-08-22 09:05:00-05:00,559926.7894736842,207529.31578947368,88963.68421052632,6790.368421052632,538.8421052631579,55.0,0.47368421052631576,0.5123924832595023,5.639979713841488,15.815950192903218,22.03028899744937,23.97937182376259,25.69306895607396,25.913385993555973,27.270000457763672,50.753334045410156,990.7033284505209,192.49000549316406,2.2666666507720947,0.0,1249.7566731770833,14.0,4.0,56.0,32.98859474270345,-96.74908264944493,2.0,9.0,1.100000023841858,224.76666768391928,-25.299999237060547
2024-08-22 09:10:00-05:00,555401.6842105263,211145.31578947368,94314.78947368421,7038.1578947368425,554.2105263157895,71.21052631578948,0.7368421052631579,0.5082513642938513,5.725180701205605,16.513211852625798,22.954343695389596,24.959115580508584,27.177738591244346,27.4863752063952,27.803333282470703,49.69333267211914,990.7433268229166,186.2433319091797,2.1333332856496177,0.0,1209.3400065104167,14.0,4.333333333333333,39.0,32.98859474270345,-96.74908264944493,2.0,9.0,1.100000023841858,224.86666361490884,-25.299999237060547
2024-08-22 09:15:00-05:00,562141.4210526316,203789.63157894736,87690.15789473684,6453.526315789473,483.63157894736844,57.1578947368421,0.47368421052631576,0.5144190066739133,5.549606072275262,15.579879810935573,21.486068725585938,23.23596833881579,25.019061239142168,25.240772448087995,28.47333335876465,48.256666819254555,990.7300008138021,169.3566691080729,1.8299999634424846,0.0,1105.9400227864583,14.0,11.0,16.5,32.98859474270345,-96.74908264944493,2.0,9.75,0.9900000095367432,224.4749984741211,-25.299999237060547
2024-08-22 09:20:00-05:00,547479.2777777778,190590.38888888888,79034.05555555556,5414.555555555556,442.72222222222223,45.888888888888886,0.3333333333333333,0.501001763674948,5.210066954294841,14.250257968902588,19.205582724677193,20.807206683688694,22.240316073099773,22.389329698350693,28.84666697184245,47.813332875569664,990.7033284505209,155.99000040690103,1.6100000143051147,0.0,1024.0433349609375,14.0,17.0,34.0,32.98859474270345,-96.74908264944493,2.0,10.0,0.949999988079071,224.1000010172526,-25.299999237060547
