dateTime,pc0_1,pc0_3,pc0_5,pc1_0,pc2_5,pc5_0,pc10_0,pm0_1,pm0_3,pm0_5,pm1_0,pm2_5,pm5_0,pm10_0,temperature,humidity,pressure,vocAqi,bvocEq,gasEst,co2Eq,hour,minute,second,latitudeCoordinate,longitudeCoordinate,gpsQuality,numberOfSatellites,horizontalDilution,altitude,undulation
2024-08-22 00:00:00-05:00,199295.75,109800.0,57600.75,7972.5,1007.0,3.75,0.0,0.16652400046586988,2.6436250805854797,8.659496307373047,15.321526288986206,28.47753667831421,28.908839225769043,28.908839225769043,31.149999618530277,42.04999923706055,991.5999755859376,135.1699981689453,4.789999961853027,0.0,1745.1700439453125,4.0,51.0,56.0,32.98161004777221,-96.75078512490936,2.0,12.0,0.7900000214576721,210.1000061035156,-25.299999237060547
2024-08-22 00:05:00-05:00,231452.5,129896.83333333333,61611.166666666664,9350.166666666666,1355.8333333333333,14.833333333333334,0.3333333333333333,0.19339279085397718,3.123879631360372,9.558603445688883,17.371400674184162,35.08585516611735,36.6938746770223,37.05274772644043,31.21999931335449,41.68000030517578,991.6599731445312,128.5800018310547,4.159999847412109,0.0,1651.1300048828125,5.0,4.0,12.0,32.98161004777221,-96.75078512490936,2.0,12.0,0.6700000166893005,209.1999969482422,-25.299999237060547
2024-08-22 00:10:00-05:00,178516.2,101390.4,52029.0,6960.4,997.8,9.4,0.0,0.14916153550148006,2.4365386009216308,7.870497512817383,13.686753845214843,26.725706481933592,27.741727447509767,27.76529006958008,31.239999771118164,41.18999862670898,991.719970703125,122.37999725341795,3.619999885559082,0.0,1560.219970703125,5.0,4.0,17.0,32.98161004777221,-96.75078512490936,2.0,12.0,0.6499999761581421,208.5,-25.299999237060547
2024-08-22 00:15:00-05:00,180401.0,100505.75,51157.75,7038.75,870.5,5.25,1.25,0.15073615312576288,2.4181600213050842,7.76111114025116,13.642761945724487,25.01896572113037,25.5931658744812,26.810158729553223,31.21999931335449,40.93999862670898,991.739990234375,118.8499984741211,3.3499999046325684,0.0,1509.02001953125,5.0,16.0,20.0,32.98161004777221,-96.75078512490936,2.0,12.0,0.699999988079071,213.3999938964844,-25.299999237060547
2024-08-22 00:20:00-05:00,182577.5,99683.25,49533.25,7136.25,689.25,3.25,0.75,0.15255493670701975,2.401420682668686,7.5747292041778564,13.537754774093628,22.545295238494873,22.942511558532715,23.7022442817688,31.13999938964844,40.90999984741211,991.719970703125,115.13999938964844,3.0899999141693115,0.0,1455.4100341796875,5.0,16.0,23.0,32.98161004777221,-96.75078512490936,2.0,12.0,0.699999988079071,213.3000030517578,-25.299999237060547
2024-08-22 00:25:00-05:00,201130.8,110821.6,53342.2,8008.6,1141.2,11.8,0.0,0.1680574148893356,2.6682079792022706,8.239334106445312,14.931380081176759,29.844136810302736,31.146298217773438,31.152146911621095,30.950000762939453,41.040000915527344,991.719970703125,112.58000183105467,2.9200000762939453,0.0,1417.4200439453125,5.0,16.0,26.0,32.98161004777221,-96.75078512490936,2.0,12.0,0.699999988079071,213.3000030517578,-25.299999237060547
2024-08-22 00:30:00-05:00,217624.85714285713,121623.28571428571,59225.28571428572,8248.142857142857,986.5714285714286,10.142857142857142,2.5714285714285716,0.18183898287160052,2.925673007965088,9.111223765781947,16.003306252615793,28.8945802961077,30.00742530822754,32.32574626377651,30.959999084472656,41.040000915527344,991.719970703125,112.97000122070312,2.930000066757202,0.0,1420.199951171875,5.0,28.0,28.0,32.98161004777221,-96.75078512490936,2.0,12.0,0.7599999904632568,210.3999938964844,-25.299999237060547
2024-08-22 00:35:00-05:00,166574.75,94466.25,50196.75,6033.5,722.5,3.25,3.0,0.1391835547983646,2.2703550457954407,7.512970447540283,12.554866313934326,21.996635913848877,22.375398635864258,25.031017303466797,30.960000038146973,41.0,991.72998046875,112.27000045776367,2.869999885559082,0.0,1406.14501953125,5.0,28.0,32.5,32.98161004777221,-96.75078512490936,2.0,12.0,0.7599999904632568,210.6500015258789,-25.299999237060547
2024-08-22 00:40:00-05:00,161655.0,89940.66666666667,45482.666666666664,6341.666666666667,807.3333333333334,1.6666666666666667,0.0,0.13507277270158127,2.1641501585642495,6.9144008954366045,12.213405927022299,22.760043462117512,22.96647771199544,22.96647771199544,31.01000022888184,41.060001373291016,991.8499755859376,115.98999786376952,3.069999933242798,0.0,1450.2900390625,5.0,40.0,55.0,32.98161004777221,-96.75078512490936,2.0,12.0,0.75,207.8000030517578,-25.299999237060547
2024-08-22 00:45:00-05:00,221668.5,124359.625,57563.25,9217.375,1183.75,3.5,2.5,0.1852178275585174,2.9907837212085724,9.002739071846008,16.704803228378296,32.17256760597229,32.57114052772522,34.728869915008545,30.84000015258789,41.38999938964844,991.8400268554688,116.58000183105467,3.0899999141693115,0.0,1454.0999755859375,5.0,40.0,55.0,32.98161004777221,-96.75078512490936,2.0,12.0,0.75,207.8000030517578,-25.299999237060547
2024-08-22 00:50:00-05:00,181738.16666666666,101947.83333333333,52915.166666666664,6908.333333333333,851.3333333333334,4.333333333333333,0.5,0.15185356636842087,2.4518071015675864,7.978311777114868,13.751074949900309,24.87399419148763,25.37842019399007,25.85051155090332,30.710000038146973,41.829999923706055,991.875,121.4099998474121,3.3799999952316284,0.0,1513.4500122070312,5.0,41.0,0.0,32.98161004777221,-96.75078512490936,2.0,12.0,0.75,208.1999969482422,-25.299999237060547
2024-08-22 00:55:00-05:00,187423.75,104347.125,60508.25,7532.875,879.25,14.625,3.75,0.15660431049764154,2.5106825828552246,8.830216348171234,15.124788641929626,26.61548638343811,28.199860334396362,31.596620559692383,30.744999885559082,41.755001068115234,991.8500061035156,123.90500259399414,3.5299999713897705,0.0,1542.1199951171875,5.0,53.0,19.0,32.98161004777221,-96.75078512490936,2.0,12.0,0.7599999904632568,202.4499969482422,-25.299999237060547
2024-08-22 01:00:00-05:00,187520.33333333334,106281.66666666667,51357.0,7026.166666666667,772.1666666666666,2.5,0.0,0.15668490032354987,2.5544093449910483,7.9181943734486895,13.789621035257975,23.882428805033367,24.16998068491618,24.16998068491618,30.81999969482422,41.650001525878906,991.8800048828124,124.44000244140624,3.549999952316284,0.0,1546.3499755859375,5.0,53.0,19.0,32.98161004777221,-96.75078512490936,2.0,12.0,0.7599999904632568,202.4499969482422,-25.299999237060547
2024-08-22 01:05:00-05:00,200390.75,114219.25,63446.75,7440.0,896.75,4.75,0.0,0.1674388870596885,2.7442357540130615,9.370684623718262,15.58762264251709,27.30465650558472,27.86228322982788,27.884216785430908,30.959999084472656,41.459999084472656,991.9099731445312,126.87999725341795,3.700000047683716,0.0,1574.0699462890625,6.0,7.0,4.0,32.98161004777221,-96.75078512490936,2.0,12.0,0.7699999809265137,205.6000061035156,-25.299999237060547
