dateTime,pc0_1,pc0_3,pc0_5,pc1_0,pc2_5,pc5_0,pc10_0,pm0_1,pm0_3,pm0_5,pm1_0,pm2_5,pm5_0,pm10_0,temperature,humidity,pressure,vocAqi,bvocEq,gasEst,co2Eq,hour,minute,second,latitudeCoordinate,longitudeCoordinate,gpsQuality,numberOfSatellites,horizontalDilution,altitude,undulation
2024-08-22 00:00:00-05:00,210252.77777777778,137446.33333333334,112222.66666666667,8858.111111111111,1026.6666666666667,132.77777777777777,2.2222222222222223,0.17567898001935744,3.276474396387736,14.997068405151367,22.398991690741646,35.8115357293023,49.72528372870551,51.67919370863173,30.3799991607666,44.84000015258789,990.1400146484376,164.91000366210938,3.7100000381469727,0.0,1576.0999755859375,4.0,50.0,53.0,32.98578209820257,-96.74583198949482,2.0,10.0,0.959999978542328,225.8000030517578,-25.299999237060547
2024-08-22 00:05:00-05:00,212157.57142857142,136321.57142857142,107545.14285714286,8213.857142857143,1028.0,91.0,1.8571428571428572,0.17727075304303846,3.2526987620762418,14.484761374337333,21.34832681928362,34.780665261404856,44.32167707170759,45.944572993687224,30.3700008392334,43.27999877929688,990.260009765625,156.6300048828125,3.2699999809265137,0.0,1492.219970703125,5.0,3.0,52.0,32.98578209820257,-96.74583198949482,2.0,12.0,0.6700000166893005,220.3999938964844,-25.299999237060547
2024-08-22 00:10:00-05:00,230014.625,148491.125,119728.125,9777.375,1212.625,129.125,3.25,0.19219146855175492,3.542160302400589,16.046607971191406,24.216554641723633,40.05859422683716,53.6068172454834,56.44667673110962,30.954999923706055,41.744998931884766,990.25,148.18499755859375,2.8799999952316284,0.0,1408.0249633789062,5.0,3.0,56.333333333333336,32.98578209820257,-96.74583198949482,2.0,12.0,0.6700000166893005,220.8000030517578,-25.299999237060547
2024-08-22 00:15:00-05:00,223868.625,143297.5,111913.0,8979.125,1179.625,119.875,4.375,0.18705618381500239,3.419855058193207,15.108107566833496,22.61106538772583,38.02573347091675,50.60709476470947,54.564515590667725,30.190000534057617,43.27000045776367,990.27001953125,146.6699981689453,2.799999952316284,0.0,1390.699951171875,5.0,17.0,25.0,32.98578209820257,-96.74583198949482,2.0,12.0,0.75,227.1000061035156,-25.299999237060547
2024-08-22 00:20:00-05:00,210374.0,136014.7142857143,116454.71428571429,8881.142857142857,1114.4285714285713,115.28571428571429,0.7142857142857143,0.175780462367194,3.2442826202937534,15.406856264386859,22.82797486441476,37.38770730154855,49.47525841849191,50.14549691336496,31.190000534057617,40.959999084472656,990.280029296875,135.3800048828125,2.369999885559082,0.0,1278.1300048828125,5.0,17.0,27.0,32.98578209820257,-96.74583198949482,2.0,12.0,0.75,227.1500015258789,-25.299999237060547
2024-08-22 00:25:00-05:00,217387.7,141426.7,120255.4,8989.3,1155.9,145.4,3.8,0.18164079338312147,3.3722394943237304,15.93177146911621,23.443203926086426,38.545379638671875,53.77683868408203,57.13754386901856,31.11000061035156,41.15999984741211,990.27001953125,136.5500030517578,2.390000104904175,0.0,1285.6199951171875,5.0,17.0,31.0,32.98578209820257,-96.74583198949482,2.0,12.0,0.75,227.5,-25.299999237060547
2024-08-22 00:30:00-05:00,212049.42857142858,135698.57142857142,116375.57142857143,8731.142857142857,1069.4285714285713,147.57142857142858,1.0,0.17718034131186342,3.2385482447487965,15.392870903015137,22.68877683367048,36.66165433611189,52.11531557355608,53.03825160435268,30.739999771118164,41.81999969482422,990.280029296875,140.94000244140625,2.539999961853028,0.0,1324.030029296875,5.0,23.5,31.0,32.98578209820257,-96.74583198949482,2.0,11.0,0.800000011920929,226.6500015258789,-25.299999237060547
2024-08-22 00:35:00-05:00,208336.4,132001.0,105228.4,8301.8,1007.4,115.6,0.0,0.1740780562162399,3.152035713195801,14.142152214050293,21.079359436035155,34.24099235534668,46.342664337158205,46.41335220336914,30.59000015258789,42.064998626708984,990.2949829101562,144.90999603271484,2.6600000858306885,0.0,1356.5650024414062,5.0,30.0,34.0,32.98578209820257,-96.74583198949482,2.0,11.0,0.7900000214576721,226.0999984741211,-25.299999237060547
2024-08-22 00:40:00-05:00,200013.16666666666,130199.08333333333,103251.91666666667,7875.916666666667,980.75,97.75,0.0,0.1671234232683976,3.1044292648633323,13.88811993598938,20.46936305363973,33.2852266629537,43.55092271169027,43.55092271169027,29.899999618530277,43.59000015258789,990.3300170898438,146.83999633789062,2.720000028610229,0.0,1371.300048828125,5.0,30.0,37.0,32.98578209820257,-96.74583198949482,2.0,11.0,0.7900000214576721,226.5,-25.299999237060547
2024-08-22 00:45:00-05:00,222852.83333333334,141174.5,113886.16666666667,9145.333333333334,1129.5,113.66666666666667,4.0,0.18620740373929337,3.3711132605870566,15.26543394724528,22.907293955485027,37.66439278920492,49.577772776285805,53.226662953694664,30.429999351501465,42.579999923706055,990.3599853515626,151.4250030517578,2.884999990463257,0.0,1409.0999755859375,5.0,44.0,5.0,32.98578209820257,-96.74583198949482,2.0,10.0,1.0299999713897705,218.8999938964844,-25.299999237060547
